"id","user_id","date","original_bill_number","internal_bill_number","amount","vat_code","client_details","system_details","created_at","updated_at","deleted_at"
1250,1,"2018-09-05","2018-090504","2018-090504","26,00",9,"Motorroller-Sharing-Transport Berlin / COUP","6681 Reisekosten Unternehmer Übernachtungsaufwand und Reisenebenkosten 19% Vorsteuer [EUR 21,85], 1406 [EUR 4,15] <-- 2100 Privatentnahmen allgemein [EUR 26,00]","2019-11-05 15:10:56","2019-11-05 15:10:56",NULL
1249,1,"2018-06-30","2018-063008","2018-063008","33,00",9,"Motorroller-Sharing-Transport Berlin / COUP","6681 Reisekosten Unternehmer Übernachtungsaufwand und Reisenebenkosten 19% Vorsteuer [EUR 27,73], 1406 [EUR 5,27] <-- 2100 Privatentnahmen allgemein [EUR 33,00]","2019-11-05 15:09:44","2019-11-05 15:09:44",NULL
1248,1,"2018-05-31","2018-053108","2018-053108","9,00",9,"Motorroller-Sharing-Transport Berlin / COUP","6681 Reisekosten Unternehmer Übernachtungsaufwand und Reisenebenkosten 19% Vorsteuer [EUR 7,56], 1406 [EUR 1,44] <-- 2100 Privatentnahmen allgemein [EUR 9,00]","2019-11-05 15:08:57","2019-11-05 15:08:57",NULL
1247,1,"2018-07-27","03594/13640","2018-072704","-26,00",0,"Führungszeugnis GZR, BZR / Bezirksamt Mitte v. Berlin","6430 Sonstige Abgaben [EUR 26,00] <-- 1800 Bank [EUR 26,00]","2019-11-05 15:05:49","2019-11-05 15:05:49",NULL
1245,1,"2018-07-06","2018-070601","2018-070601","-153,30",0,"Konzessionsverlängerung 4305 / LABO","6420 Beiträge [EUR 153,30] <-- 1800 Bank [EUR 153,30]","2019-11-05 15:02:32","2019-11-05 15:02:32",NULL
1244,1,"2018-07-02","2018-070205","2018-070205","-17,90",0,"Unbedenklichkeitsbescheinigung / Finanzamt","6420 Beiträge [EUR 17,90] <-- 1800 Bank [EUR 17,90]","2019-11-05 15:00:00","2019-11-05 15:00:00",NULL
1243,1,"2018-07-26","2018-072602","2018-072602","50,47",0,"Material Kit PRO React / BTV","5923 Sonstige Leistungen eines im anderen EU-Land ansässigen Unternehmers 19 % Vorsteuer und 19 % Umsatzsteuer [EUR 50,47] <-- 2100 Privatentnahmen allgemein [EUR 50,47]","2019-11-05 14:51:14","2019-11-05 14:51:14",NULL
1242,1,"2018-04-27","BV32601793","2018-042705","-51,93",9,"Material Dashboard PRO React / BTV","5400 Wareneingang 19% Vorsteuer [EUR 43,64], 1406 [EUR 8,29] <-- 1800 Bank [EUR 51,93]","2019-11-05 14:40:09","2019-11-05 14:40:09",NULL
1241,1,"2018-03-07","2018-030706","2018-030706","77,99",9,"AUTO-VOX Dashcam f. B-E4305 / Betriebsbedarf","5400 Wareneingang 19% Vorsteuer [EUR 65,54], 1406 [EUR 12,45] <-- 2100 Privatentnahmen allgemein [EUR 77,99]","2019-11-05 14:10:45","2019-11-05 14:10:45",NULL
1240,1,"2018-03-07","2018-030705","2018-030705","6,99",9,"USB-Ladegerät f. B-E4305 / Betriebsbedarf","5400 Wareneingang 19% Vorsteuer [EUR 5,87], 1406 [EUR 1,12] <-- 2100 Privatentnahmen allgemein [EUR 6,99]","2019-11-05 14:09:41","2019-11-05 14:09:41",NULL
1238,1,"2018-03-08",2013677886,"2018-030807","20,49",0,"Speicherkarte f. Dashcam / B-E4305","5923 Sonstige Leistungen eines im anderen EU-Land ansässigen Unternehmers 19 % Vorsteuer und 19 % Umsatzsteuer [EUR 20,49] <-- 2100 Privatentnahmen allgemein [EUR 20,49]","2019-11-05 14:04:55","2019-11-05 14:04:55",NULL
1237,1,"2018-03-27","2018-032709","2018-032709","58,00",9,"Brodit Tablethalter Mercedes Benz E-Klasse / B-E4305","5400 Wareneingang 19% Vorsteuer [EUR 48,74], 1406 [EUR 9,26] <-- 2100 Privatentnahmen allgemein [EUR 58,00]","2019-11-05 13:59:53","2019-11-05 13:59:53",NULL
1236,1,"2018-03-28","U2018-3254976-2/1","2018-032807","19,92",9,"Brodit ProClip Mercedes Benz E-Klasse / B-E4305","5400 Wareneingang 19% Vorsteuer [EUR 16,74], 1406 [EUR 3,18] <-- 2100 Privatentnahmen allgemein [EUR 19,92]","2019-11-05 13:58:51","2019-11-05 13:58:51",NULL
1235,1,"2018-03-29","U2018-3254976-2/2","2018-032907","86,10",9,"Ersatzreifen Taxi, B-E4305","5400 Wareneingang 19% Vorsteuer [EUR 72,35], 1406 [EUR 13,75] <-- 2100 Privatentnahmen allgemein [EUR 86,10]","2019-11-05 13:57:29","2019-11-05 13:57:29",NULL
1234,1,"2018-03-01",5618013270,"2018-030103","39,00",9,"Fahrzeug-Monitoring B-E4305 / Mercedes.me","5906 Fremdleistungen 19% Vorsteuer [EUR 32,77], 1406 [EUR 6,23] <-- 2100 Privatentnahmen allgemein [EUR 39,00]","2019-11-05 13:54:06","2019-11-05 13:54:06",NULL
1233,1,"2018-02-26","2018-022607","2018-022607","39,00",9,"Fahrzeug-Setup B-E4305 / Mercedes.me","5906 Fremdleistungen 19% Vorsteuer [EUR 32,77], 1406 [EUR 6,23] <-- 2100 Privatentnahmen allgemein [EUR 39,00]","2019-11-05 13:51:58","2019-11-05 13:51:58",NULL
1232,1,"2018-02-26",1723971923,"2018-022606","25,00",8,"Abholung Taxi B-E4305","6682 Reisekosten Unternehmer Übernachtungsaufwand und Reisenebenkosten 7% Vorsteuer [EUR 23,36], 1401 [EUR 1,64] <-- 2100 Privatentnahmen allgemein [EUR 25,00]","2019-11-05 13:48:37","2019-11-05 13:48:37",NULL
1231,1,"2018-02-22","2018-022203","2018-022203","45,00",8,"Abholung Taxi B-E4305","6682 Reisekosten Unternehmer Übernachtungsaufwand und Reisenebenkosten 7% Vorsteuer [EUR 42,06], 1401 [EUR 2,94] <-- 2100 Privatentnahmen allgemein [EUR 45,00]","2019-11-05 13:40:41","2019-11-05 13:40:41",NULL
1230,1,"2018-11-22","RE20181122","2018-112201","+750,00",9,"Programmierung BTV Webservices / IVK","1800 Bank [EUR 750,00] <-- 4400 Erlöse 19% USt. [EUR 630,25], 3806 [EUR 119,75]","2019-11-05 13:37:22","2019-11-05 13:37:22",NULL
1229,1,"2018-11-11","RE20181108","2018-111101","+592,62",9,"Programmierung BTV Webservices / IVK","1800 Bank [EUR 592,62] <-- 4400 Erlöse 19% USt. [EUR 498,00], 3806 [EUR 94,62]","2019-11-05 13:36:46","2019-11-05 13:36:46",NULL
1228,1,"2018-07-19","RE201807191","2018-071903","+590,24",9,"Programmierung BTV Webservices / IVK","1800 Bank [EUR 590,24] <-- 4400 Erlöse 19% USt. [EUR 496,00], 3806 [EUR 94,24]","2019-11-05 13:36:03","2019-11-05 13:36:03",NULL
1227,1,"2018-03-13","RE201803121","2018-031315","+591,43",9,"Programmierung BTV Webservices / IVK","1800 Bank [EUR 591,43] <-- 4400 Erlöse 19% USt. [EUR 497,00], 3806 [EUR 94,43]","2019-11-05 13:35:12","2019-11-05 13:35:12",NULL
1226,1,"2018-03-07","2018-030704","2018-030704","-11,78",9,"Kartenlesegerät / Sumup","5400 Wareneingang 19% Vorsteuer [EUR 9,90], 1406 [EUR 1,88] <-- 1800 Bank [EUR 11,78]","2019-11-05 13:07:52","2019-11-05 13:07:52",NULL
1225,1,"2018-04-03","2018-040305","2018-040305","-240,00",0,"Kfz-Steuer Taxi B-E4305","7685 Kfz-Steuer [EUR 240,00] <-- 1800 Bank [EUR 240,00]","2019-11-05 12:54:46","2019-11-05 12:54:46",NULL
1224,1,"2018-03-12","2018-031205","2018-031205","+34,00",0,"Kfz-Steuer Gutschrift / B-PA9063 (verkauft)","1800 Bank [EUR 34,00] <-- 7685 Kfz-Steuer [EUR 34,00]","2019-11-05 12:53:31","2019-11-05 12:53:31",NULL
1223,1,"2018-12-31","2018-123114","2018-123114","-17,99",0,"Kontoführungsgebühr, Quartal / Deutsche Bank","6855 Nebenkosten des Geldverkehrs [EUR 17,99] <-- 1800 Bank [EUR 17,99]","2019-11-05 12:34:39","2019-11-05 12:34:39",NULL
1222,1,"2018-09-28","2018-092802","2018-092802","-17,70",0,"Kontoführungsgebühr, Quartal / Deutsche Bank","6855 Nebenkosten des Geldverkehrs [EUR 17,70] <-- 1800 Bank [EUR 17,70]","2019-11-05 12:34:10","2019-11-05 12:34:10",NULL
1221,1,"2018-06-29","2018-062904","2018-062904","-15,05",0,"Kontoführungsgebühr, Quartal / Deutsche Bank","6855 Nebenkosten des Geldverkehrs [EUR 15,05] <-- 1800 Bank [EUR 15,05]","2019-11-05 12:33:15","2019-11-05 12:33:15",NULL
1220,1,"2018-03-29","2018-032906","2018-032906","-14,97",0,"Kontoführungsgebühr, Quartal / Deutsche Bank","6855 Nebenkosten des Geldverkehrs [EUR 14,97] <-- 1800 Bank [EUR 14,97]","2019-11-05 12:31:50","2019-11-05 12:31:50",NULL
1219,1,"2018-03-29","2018-032905","2018-032905","+220,00",0,"DSL Gutschrift / Telekom","1800 Bank [EUR 220,00] <-- 6805 Telefon [EUR 220,00]","2019-11-05 12:23:24","2019-11-05 12:23:24",NULL
1218,1,"2018-03-28","2018-032806","2018-032806","-5,50",0,"Kreditkarte Visa / Landesbank Berlin","2100 Privatentnahmen allgemein [EUR 5,50] <-- 1800 Bank [EUR 5,50]","2019-11-05 12:14:25","2019-11-05 12:14:25",NULL
1217,1,"2018-03-27","2018-032708","2018-032708","-3,00",0,"Mahngebühr / Telekom","6855 Nebenkosten des Geldverkehrs [EUR 3,00] <-- 1800 Bank [EUR 3,00]","2019-11-05 12:12:44","2019-11-05 12:12:44",NULL
1216,1,"2018-12-14","2018-121408","2018-121408","-20,00",0,"Tilgungsrate Rückläufer 2x / Mercedes-Benz Bank AG","6855 Nebenkosten des Geldverkehrs [EUR 20,00] <-- 1800 Bank [EUR 20,00]","2019-11-05 09:31:46","2019-11-05 09:31:46",NULL
1215,1,"2018-12-14","2018-121407","2018-121407","-750,00",0,"Tilgungsrate B-E4305 / Mercedes-Benz Bank AG","3190 Verbindlichkeiten gegenüber Kreditinstituten aus Teilzahlungsverträgen - Restlaufzeit 1 bis 5 Jahre [EUR 750,00] <-- 1800 Bank [EUR 750,00]","2019-11-05 00:34:04","2019-11-05 00:34:04",NULL
1213,1,"2018-10-29","2018-102905","2018-102905","-750,00",0,"Tilgungsrate B-E4305 / Mercedes-Benz Bank AG","3190 Verbindlichkeiten gegenüber Kreditinstituten aus Teilzahlungsverträgen - Restlaufzeit 1 bis 5 Jahre [EUR 750,00] <-- 1800 Bank [EUR 750,00]","2019-11-05 00:32:37","2019-11-05 00:32:37",NULL
1212,1,"2018-09-27","2018-092703","2018-092703","-750,00",0,"Tilgungsrate B-E4305 / Mercedes-Benz Bank AG","3190 Verbindlichkeiten gegenüber Kreditinstituten aus Teilzahlungsverträgen - Restlaufzeit 1 bis 5 Jahre [EUR 750,00] <-- 1800 Bank [EUR 750,00]","2019-11-05 00:31:52","2019-11-05 00:31:52",NULL
1211,1,"2018-08-27","2018-082706","2018-082706","-750,00",0,"Tilgungsrate B-E4305 / Mercedes-Benz Bank AG","3190 Verbindlichkeiten gegenüber Kreditinstituten aus Teilzahlungsverträgen - Restlaufzeit 1 bis 5 Jahre [EUR 750,00] <-- 1800 Bank [EUR 750,00]","2019-11-05 00:31:28","2019-11-05 00:31:28",NULL
1210,1,"2018-07-27","2018-072703","2018-072703","-750,00",0,"Tilgungsrate B-E4305 / Mercedes-Benz Bank AG","3190 Verbindlichkeiten gegenüber Kreditinstituten aus Teilzahlungsverträgen - Restlaufzeit 1 bis 5 Jahre [EUR 750,00] <-- 1800 Bank [EUR 750,00]","2019-11-05 00:30:59","2019-11-05 00:30:59",NULL
1209,1,"2018-06-27","2018-062704","2018-062704","-750,00",0,"Tilgungsrate B-E4305 / Mercedes-Benz Bank AG","3190 Verbindlichkeiten gegenüber Kreditinstituten aus Teilzahlungsverträgen - Restlaufzeit 1 bis 5 Jahre [EUR 750,00] <-- 1800 Bank [EUR 750,00]","2019-11-05 00:30:32","2019-11-05 00:30:32",NULL
1208,1,"2018-05-28","2018-052805","2018-052805","-750,00",0,"Tilgungsrate B-E4305 / Mercedes-Benz Bank AG","3190 Verbindlichkeiten gegenüber Kreditinstituten aus Teilzahlungsverträgen - Restlaufzeit 1 bis 5 Jahre [EUR 750,00] <-- 1800 Bank [EUR 750,00]","2019-11-05 00:29:54","2019-11-05 00:29:54",NULL
1207,1,"2018-04-27","2018-042704","2018-042704","-750,00",0,"Tilgungsrate B-E4305 / Mercedes-Benz Bank AG","3190 Verbindlichkeiten gegenüber Kreditinstituten aus Teilzahlungsverträgen - Restlaufzeit 1 bis 5 Jahre [EUR 750,00] <-- 1800 Bank [EUR 750,00]","2019-11-05 00:29:13","2019-11-05 00:29:13",NULL
1206,1,"2018-03-27","2018-032707","2018-032707","-750,00",0,"Tilgungsrate B-E4305 / Mercedes-Benz Bank AG","3190 Verbindlichkeiten gegenüber Kreditinstituten aus Teilzahlungsverträgen - Restlaufzeit 1 bis 5 Jahre [EUR 750,00] <-- 1800 Bank [EUR 750,00]","2019-11-05 00:28:26","2019-11-05 00:28:26",NULL
1205,1,"2018-12-28","2018-122804","2018-122804","100,00",0,"Einzahlungsbeleg","1800 Bank [EUR 100,00] <-- 1600 Kasse [EUR 100,00]","2019-11-05 00:17:47","2019-11-05 00:17:47",NULL
1204,1,"2018-12-27","2018-122705","2018-122705","160,00",0,"Einzahlungsbeleg","1800 Bank [EUR 160,00] <-- 1600 Kasse [EUR 160,00]","2019-11-05 00:17:06","2019-11-05 00:17:06",NULL
1203,1,"2018-12-27","2018-122704","2018-122704","150,00",0,"Einzahlungsbeleg","1800 Bank [EUR 150,00] <-- 1600 Kasse [EUR 150,00]","2019-11-05 00:16:56","2019-11-05 00:16:56",NULL
1202,1,"2018-12-27","2018-122703","2018-122703","100,00",0,"Einzahlungsbeleg","1800 Bank [EUR 100,00] <-- 1600 Kasse [EUR 100,00]","2019-11-05 00:16:50","2019-11-05 00:16:50",NULL
1201,1,"2018-12-20","2018-122003","2018-122003","100,00",0,"Einzahlungsbeleg","1800 Bank [EUR 100,00] <-- 1600 Kasse [EUR 100,00]","2019-11-05 00:16:17","2019-11-05 00:16:17",NULL
1200,1,"2018-12-19","2018-121903","2018-121903","150,00",0,"Einzahlungsbeleg","1800 Bank [EUR 150,00] <-- 1600 Kasse [EUR 150,00]","2019-11-05 00:16:05","2019-11-05 00:16:05",NULL
1199,1,"2018-12-17","2018-121705","2018-121705","100,00",0,"Einzahlungsbeleg","1800 Bank [EUR 100,00] <-- 1600 Kasse [EUR 100,00]","2019-11-05 00:15:47","2019-11-05 00:15:47",NULL
1198,1,"2018-12-17","2018-121704","2018-121704","340,00",0,"Einzahlungsbeleg","1800 Bank [EUR 340,00] <-- 1600 Kasse [EUR 340,00]","2019-11-05 00:15:35","2019-11-05 00:15:35",NULL
1197,1,"2018-12-14","2018-121406","2018-121406","200,00",0,"Einzahlungsbeleg","1800 Bank [EUR 200,00] <-- 1600 Kasse [EUR 200,00]","2019-11-05 00:15:19","2019-11-05 00:15:19",NULL
1196,1,"2018-12-12","2018-121205","2018-121205","180,00",0,"Einzahlungsbeleg","1800 Bank [EUR 180,00] <-- 1600 Kasse [EUR 180,00]","2019-11-05 00:15:08","2019-11-05 00:15:08",NULL
1195,1,"2018-12-11","2018-121105","2018-121105","100,00",0,"Einzahlungsbeleg","1800 Bank [EUR 100,00] <-- 1600 Kasse [EUR 100,00]","2019-11-05 00:14:51","2019-11-05 00:14:51",NULL
1194,1,"2018-12-10","2018-121003","2018-121003","100,00",0,"Einzahlungsbeleg","1800 Bank [EUR 100,00] <-- 1600 Kasse [EUR 100,00]","2019-11-05 00:14:39","2019-11-05 00:14:39",NULL
1193,1,"2018-11-12","2018-111205","2018-111205","100,00",0,"Einzahlungsbeleg","1800 Bank [EUR 100,00] <-- 1600 Kasse [EUR 100,00]","2019-11-05 00:13:54","2019-11-05 00:13:54",NULL
1192,1,"2018-11-12","2018-111204","2018-111204","100,00",0,"Einzahlungsbeleg","1800 Bank [EUR 100,00] <-- 1600 Kasse [EUR 100,00]","2019-11-05 00:13:37","2019-11-05 00:13:37",NULL
1191,1,"2018-10-29","2018-102904","2018-102904","300,00",0,"Einzahlungsbeleg","1800 Bank [EUR 300,00] <-- 1600 Kasse [EUR 300,00]","2019-11-05 00:12:19","2019-11-05 00:12:19",NULL
1190,1,"2018-10-29","2018-102903","2018-102903","250,00",0,"Einzahlungsbeleg","1800 Bank [EUR 250,00] <-- 1600 Kasse [EUR 250,00]","2019-11-05 00:12:12","2019-11-05 00:12:12",NULL
1189,1,"2018-10-29","2018-102902","2018-102902","100,00",0,"Einzahlungsbeleg","1800 Bank [EUR 100,00] <-- 1600 Kasse [EUR 100,00]","2019-11-05 00:11:57","2019-11-05 00:11:57",NULL
1188,1,"2018-10-24","2018-102403","2018-102403","150,00",0,"Einzahlungsbeleg","1800 Bank [EUR 150,00] <-- 1600 Kasse [EUR 150,00]","2019-11-05 00:11:33","2019-11-05 00:11:33",NULL
1187,1,"2018-10-22","2018-102204","2018-102204","150,00",0,"Einzahlungsbeleg","1800 Bank [EUR 150,00] <-- 1600 Kasse [EUR 150,00]","2019-11-05 00:11:16","2019-11-05 00:11:16",NULL
1186,1,"2018-10-16","2018-101605","2018-101605","100,00",0,"Einzahlungsbeleg","1800 Bank [EUR 100,00] <-- 1600 Kasse [EUR 100,00]","2019-11-05 00:10:54","2019-11-05 00:10:54",NULL
1185,1,"2018-10-15","2018-101508","2018-101508","100,00",0,"Einzahlungsbeleg","1800 Bank [EUR 100,00] <-- 1600 Kasse [EUR 100,00]","2019-11-05 00:10:31","2019-11-05 00:10:31",NULL
1184,1,"2018-10-15","2018-101507","2018-101507","100,00",0,"Einzahlungsbeleg","1800 Bank [EUR 100,00] <-- 1600 Kasse [EUR 100,00]","2019-11-05 00:10:24","2019-11-05 00:10:24",NULL
1183,1,"2018-10-10","2018-101004","2018-101004","50,00",0,"Einzahlungsbeleg","1800 Bank [EUR 50,00] <-- 1600 Kasse [EUR 50,00]","2019-11-05 00:10:09","2019-11-05 00:10:09",NULL
1182,1,"2018-10-08","2018-100801","2018-100801","15,00",0,"Einzahlungsbeleg","1800 Bank [EUR 15,00] <-- 1600 Kasse [EUR 15,00]","2019-11-05 00:09:53","2019-11-05 00:09:53",NULL
1181,1,"2018-10-02","2018-100203","2018-100203","90,00",0,"Einzahlungsbeleg","1800 Bank [EUR 90,00] <-- 1600 Kasse [EUR 90,00]","2019-11-05 00:09:34","2019-11-05 00:09:34",NULL
1180,1,"2018-10-01","2018-100104","2018-100104","50,00",0,"Einzahlungsbeleg","1800 Bank [EUR 50,00] <-- 1600 Kasse [EUR 50,00]","2019-11-05 00:09:20","2019-11-05 00:09:20",NULL
1179,1,"2018-10-01","2018-100103","2018-100103","50,00",0,"Einzahlungsbeleg","1800 Bank [EUR 50,00] <-- 1600 Kasse [EUR 50,00]","2019-11-05 00:09:16","2019-11-05 00:09:16",NULL
1178,1,"2018-09-24","2018-092402","2018-092402","250,00",0,"Einzahlungsbeleg","1800 Bank [EUR 250,00] <-- 1600 Kasse [EUR 250,00]","2019-11-05 00:08:22","2019-11-05 00:08:22",NULL
1177,1,"2018-09-24","2018-092401","2018-092401","200,00",0,"Einzahlungsbeleg","1800 Bank [EUR 200,00] <-- 1600 Kasse [EUR 200,00]","2019-11-05 00:08:17","2019-11-05 00:08:17",NULL
1176,1,"2018-09-20","2018-092001","2018-092001","150,00",0,"Einzahlungsbeleg","1800 Bank [EUR 150,00] <-- 1600 Kasse [EUR 150,00]","2019-11-05 00:07:58","2019-11-05 00:07:58",NULL
1175,1,"2018-09-17","2018-091703","2018-091703","190,00",0,"Einzahlungsbeleg","1800 Bank [EUR 190,00] <-- 1600 Kasse [EUR 190,00]","2019-11-05 00:07:39","2019-11-05 00:07:39",NULL
1174,1,"2018-09-13","2018-091304","2018-091304","50,00",0,"Einzahlungsbeleg","1800 Bank [EUR 50,00] <-- 1600 Kasse [EUR 50,00]","2019-11-05 00:07:07","2019-11-05 00:07:07",NULL
1173,1,"2018-09-13","2018-091303","2018-091303","100,00",0,"Einzahlungsbeleg","1800 Bank [EUR 100,00] <-- 1600 Kasse [EUR 100,00]","2019-11-05 00:06:47","2019-11-05 00:06:47",NULL
1172,1,"2018-09-11","2018-091105","2018-091105","100,00",0,"Einzahlungsbeleg","1800 Bank [EUR 100,00] <-- 1600 Kasse [EUR 100,00]","2019-11-05 00:06:27","2019-11-05 00:06:27",NULL
1171,1,"2018-09-10","2018-091005","2018-091005","200,00",0,"Einzahlungsbeleg","1800 Bank [EUR 200,00] <-- 1600 Kasse [EUR 200,00]","2019-11-05 00:06:08","2019-11-05 00:06:08",NULL
1170,1,"2018-09-10","2018-091004","2018-091004","200,00",0,"Einzahlungsbeleg","1800 Bank [EUR 200,00] <-- 1600 Kasse [EUR 200,00]","2019-11-05 00:06:03","2019-11-05 00:06:03",NULL
1169,1,"2018-09-06","2018-090603","2018-090603","150,00",0,"Einzahlungsbeleg","1800 Bank [EUR 150,00] <-- 1600 Kasse [EUR 150,00]","2019-11-05 00:05:42","2019-11-05 00:05:42",NULL
1168,1,"2018-09-04","2018-090405","2018-090405","220,00",0,"Einzahlungsbeleg","1800 Bank [EUR 220,00] <-- 1600 Kasse [EUR 220,00]","2019-11-05 00:05:23","2019-11-05 00:05:23",NULL
1167,1,"2018-08-30","2018-083003","2018-083003","90,00",0,"Einzahlungsbeleg","1800 Bank [EUR 90,00] <-- 1600 Kasse [EUR 90,00]","2019-11-04 22:14:10","2019-11-04 22:14:10",NULL
1166,1,"2018-08-27","2018-082705","2018-082705","150,00",0,"Einzahlungsbeleg","1800 Bank [EUR 150,00] <-- 1600 Kasse [EUR 150,00]","2019-11-04 22:13:46","2019-11-04 22:13:46",NULL
1165,1,"2018-08-27","2018-082704","2018-082704","70,00",0,"Einzahlungsbeleg","1800 Bank [EUR 70,00] <-- 1600 Kasse [EUR 70,00]","2019-11-04 22:13:41","2019-11-04 22:13:41",NULL
1164,1,"2018-08-23","2018-082303","2018-082303","100,00",0,"Einzahlungsbeleg","1800 Bank [EUR 100,00] <-- 1600 Kasse [EUR 100,00]","2019-11-04 22:13:15","2019-11-04 22:13:15",NULL
1163,1,"2018-08-20","2018-082003","2018-082003","190,00",0,"Einzahlungsbeleg","1800 Bank [EUR 190,00] <-- 1600 Kasse [EUR 190,00]","2019-11-04 22:12:50","2019-11-04 22:12:50",NULL
1162,1,"2018-08-16","2018-081603","2018-081603","100,00",0,"Einzahlungsbeleg","1800 Bank [EUR 100,00] <-- 1600 Kasse [EUR 100,00]","2019-11-04 22:12:33","2019-11-04 22:12:33",NULL
1161,1,"2018-08-15","2018-081506","2018-081506","50,00",0,"Einzahlungsbeleg","1800 Bank [EUR 50,00] <-- 1600 Kasse [EUR 50,00]","2019-11-04 22:12:16","2019-11-04 22:12:16",NULL
1160,1,"2018-08-01","2018-080103","2018-080103","150,00",0,"Einzahlungsbeleg","1800 Bank [EUR 150,00] <-- 1600 Kasse [EUR 150,00]","2019-11-04 22:11:53","2019-11-04 22:11:53",NULL
1159,1,"2018-07-26","2018-072601","2018-072601","100,00",0,"Einzahlungsbeleg","1800 Bank [EUR 100,00] <-- 1600 Kasse [EUR 100,00]","2019-11-04 22:09:24","2019-11-04 22:09:24",NULL
1158,1,"2018-07-23","2018-072303","2018-072303","110,00",0,"Einzahlungsbeleg","1800 Bank [EUR 110,00] <-- 1600 Kasse [EUR 110,00]","2019-11-04 22:08:39","2019-11-04 22:08:39",NULL
1157,1,"2018-07-20","2018-072002","2018-072002","130,00",0,"Einzahlungsbeleg","1800 Bank [EUR 130,00] <-- 1600 Kasse [EUR 130,00]","2019-11-04 22:08:05","2019-11-04 22:08:05",NULL
1156,1,"2018-02-28","2018-022816","2018-022816","-0,68",0,"Bankgebühr","6855 Nebenkosten des Geldverkehrs [EUR 0,68] <-- 1800 Bank [EUR 0,68]","2019-11-04 20:50:56","2019-11-04 20:50:56",NULL
1155,1,"2018-02-28","022815","022815","-323,75",0,"Kreditkarte Visa / Landesbank Berlin","2100 Privatentnahmen allgemein [EUR 323,75] <-- 1800 Bank [EUR 323,75]","2019-11-04 20:38:33","2019-11-04 20:38:33",NULL
1154,1,"2018-02-28","2018-02-28-14","2018-02-28-14","-6,54",9,"Fiskaltaxameter / Datencenter","5906 Fremdleistungen 19% Vorsteuer [EUR 5,50], 1406 [EUR 1,04] <-- 1800 Bank [EUR 6,54]","2019-11-04 20:17:55","2019-11-04 20:17:55",NULL
1153,1,"2018-02-27","2018-02-27-3","2018-02-27-3","300,00",0,"Auszahlung Geldautomat","1600 Kasse [EUR 300,00] <-- 1800 Bank [EUR 300,00]","2019-11-04 20:16:06","2019-11-04 20:16:06",NULL
1151,1,"2018-05-23","2018-05-23-13","2018-05-23-13","-396,74",0,"Wohnungsmiete Lehrter Str. 8, 10557 Berlin","2100 Privatentnahmen allgemein [EUR 396,74] <-- 1800 Bank [EUR 396,74]","2019-11-04 20:10:41","2019-11-04 20:10:41",NULL
1150,1,"2018-05-23","2018-05-23-12","2018-05-23-12","-396,74",0,"Wohnungsmiete Lehrter Str. 8, 10557 Berlin","2100 Privatentnahmen allgemein [EUR 396,74] <-- 1800 Bank [EUR 396,74]","2019-11-04 20:10:40","2019-11-04 20:10:40",NULL
1149,1,"2018-05-23","2018-05-23-11","2018-05-23-11","-396,74",0,"Wohnungsmiete Lehrter Str. 8, 10557 Berlin","2100 Privatentnahmen allgemein [EUR 396,74] <-- 1800 Bank [EUR 396,74]","2019-11-04 20:10:39","2019-11-04 20:10:39",NULL
1148,1,"2018-05-23","2018-05-23-10","2018-05-23-10","-396,74",0,"Wohnungsmiete Lehrter Str. 8, 10557 Berlin","2100 Privatentnahmen allgemein [EUR 396,74] <-- 1800 Bank [EUR 396,74]","2019-11-04 20:10:20","2019-11-04 20:10:20",NULL
1147,1,"2018-05-23","2018-05-23-9","2018-05-23-9","-396,74",0,"Wohnungsmiete Lehrter Str. 8, 10557 Berlin","2100 Privatentnahmen allgemein [EUR 396,74] <-- 1800 Bank [EUR 396,74]","2019-11-04 20:10:19","2019-11-04 20:10:19",NULL
