"id","user_id","date","amount","vat_code","direct_account","offset_account","client_details","system_details","internal_bill_number","original_bill_number","created_at","updated_at","deleted_at"
522,1,"2018-11-09",3.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 3,00] <-- 4300 Erlöse 7% USt. [EUR 2,80], 3801 [EUR 0,20]","000006","2018-11-09-2","2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
523,1,"2018-11-10",4.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 4,00] <-- 4300 Erlöse 7% USt. [EUR 3,74], 3801 [EUR 0,26]","000008","2018-11-10-2","2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
524,1,"2018-11-12",2.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 2,00] <-- 4300 Erlöse 7% USt. [EUR 1,87], 3801 [EUR 0,13]","000019","2018-11-12-2","2019-11-20 18:31:15","2019-11-20 18:31:15",NULL
525,1,"2018-11-13",2.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 2,00] <-- 4300 Erlöse 7% USt. [EUR 1,87], 3801 [EUR 0,13]","000015","2018-11-13-2","2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
526,1,"2018-11-15",8.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 8,00] <-- 4300 Erlöse 7% USt. [EUR 7,48], 3801 [EUR 0,52]","000018","2018-11-15-2","2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
527,1,"2018-11-17",4.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 4,00] <-- 4300 Erlöse 7% USt. [EUR 3,74], 3801 [EUR 0,26]","000020","2018-11-17-2","2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
528,1,"2018-11-18",4.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 4,00] <-- 4300 Erlöse 7% USt. [EUR 3,74], 3801 [EUR 0,26]","000022","2018-11-18-2","2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
529,1,"2018-12-01",1.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 1,00] <-- 4300 Erlöse 7% USt. [EUR 0,93], 3801 [EUR 0,07]","000002","2018-12-01-2","2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
530,1,"2018-12-07",1.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 1,00] <-- 4300 Erlöse 7% USt. [EUR 0,93], 3801 [EUR 0,07]","000005","2018-12-07-2","2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
531,1,"2018-12-08",5.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 5,00] <-- 4300 Erlöse 7% USt. [EUR 4,67], 3801 [EUR 0,33]","000007","2018-12-08-2","2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
532,1,"2018-12-09",3.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 3,00] <-- 4300 Erlöse 7% USt. [EUR 2,80], 3801 [EUR 0,20]","000009","2018-12-09-2","2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
533,1,"2018-12-10",2.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 2,00] <-- 4300 Erlöse 7% USt. [EUR 1,87], 3801 [EUR 0,13]","000011","2018-12-10-2","2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
534,1,"2018-12-11",5.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 5,00] <-- 4300 Erlöse 7% USt. [EUR 4,67], 3801 [EUR 0,33]","000014","2018-12-11-2","2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
535,1,"2018-12-12",10.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 10,00] <-- 4300 Erlöse 7% USt. [EUR 9,35], 3801 [EUR 0,65]","000018","2018-12-12-2","2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
536,1,"2018-12-13",7.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 7,00] <-- 4300 Erlöse 7% USt. [EUR 6,54], 3801 [EUR 0,46]","000021","2018-12-13-2","2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
537,1,"2018-12-14",17.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 17,00] <-- 4300 Erlöse 7% USt. [EUR 15,89], 3801 [EUR 1,11]","000041",NULL,"2019-11-20 18:35:17","2019-11-20 18:35:17",NULL
538,1,"2018-12-15",2.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 2,00] <-- 4300 Erlöse 7% USt. [EUR 1,87], 3801 [EUR 0,13]","000028","2018-12-15-2","2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
539,1,"2018-12-16",3.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 3,00] <-- 4300 Erlöse 7% USt. [EUR 2,80], 3801 [EUR 0,20]","000030","2018-12-16-2","2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
540,1,"2018-12-17",3.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 3,00] <-- 4300 Erlöse 7% USt. [EUR 2,80], 3801 [EUR 0,20]","000059","2018-12-17-2","2019-11-20 18:35:42","2019-11-20 18:35:42",NULL
541,1,"2018-12-18",5.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 5,00] <-- 4300 Erlöse 7% USt. [EUR 4,67], 3801 [EUR 0,33]","000037","2018-12-18-2","2019-11-16 20:09:41","2019-11-16 20:09:41",NULL
542,1,"2018-12-19",6.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 6,00] <-- 4300 Erlöse 7% USt. [EUR 5,61], 3801 [EUR 0,39]","000040","2018-12-19-2","2019-11-16 20:09:41","2019-11-16 20:09:41",NULL
543,1,"2018-12-20",2.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 2,00] <-- 4300 Erlöse 7% USt. [EUR 1,87], 3801 [EUR 0,13]","000043","2018-12-20-2","2019-11-16 20:09:41","2019-11-16 20:09:41",NULL
544,1,"2018-12-21",2.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 2,00] <-- 4300 Erlöse 7% USt. [EUR 1,87], 3801 [EUR 0,13]","000046","2018-12-21-2","2019-11-16 20:09:41","2019-11-16 20:09:41",NULL
545,1,"2018-12-22",4.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 4,00] <-- 4300 Erlöse 7% USt. [EUR 3,74], 3801 [EUR 0,26]","000048","2018-12-22-2","2019-11-16 20:09:41","2019-11-16 20:09:41",NULL
546,1,"2018-12-23",3.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 3,00] <-- 4300 Erlöse 7% USt. [EUR 2,80], 3801 [EUR 0,20]","000050","2018-12-23-2","2019-11-16 20:09:41","2019-11-16 20:09:41",NULL
547,1,"2018-12-24",2.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 2,00] <-- 4300 Erlöse 7% USt. [EUR 1,87], 3801 [EUR 0,13]","000052","2018-12-24-2","2019-11-16 20:09:41","2019-11-16 20:09:41",NULL
548,1,"2018-12-25",7.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 7,00] <-- 4300 Erlöse 7% USt. [EUR 6,54], 3801 [EUR 0,46]","000054","2018-12-25-2","2019-11-16 20:09:41","2019-11-16 20:09:41",NULL
549,1,"2018-12-27",2.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 2,00] <-- 4300 Erlöse 7% USt. [EUR 1,87], 3801 [EUR 0,13]","000102",NULL,"2019-11-20 18:38:09","2019-11-20 18:38:09",NULL
550,1,"2018-12-28",4.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 4,00] <-- 4300 Erlöse 7% USt. [EUR 3,74], 3801 [EUR 0,26]","000062","2018-12-28-2","2019-11-16 20:09:41","2019-11-16 20:09:41",NULL
551,1,"2018-12-29",2.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 2,00] <-- 4300 Erlöse 7% USt. [EUR 1,87], 3801 [EUR 0,13]","000065","2018-12-29-2","2019-11-16 20:09:41","2019-11-16 20:09:41",NULL
552,1,"2018-12-30",1.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 1,00] <-- 4300 Erlöse 7% USt. [EUR 0,93], 3801 [EUR 0,07]","000067","2018-12-30-2","2019-11-16 20:09:41","2019-11-16 20:09:41",NULL
553,1,"2018-12-31",7.00,8,1600,4300,"Trinkgeld aus einer Taxischicht","1600 Kasse  [EUR 7,00] <-- 4300 Erlöse 7% USt. [EUR 6,54], 3801 [EUR 0,46]","000123",NULL,"2019-11-20 18:40:58","2019-11-20 18:40:58",NULL
554,1,"2018-03-02",-100.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 100,00] <-- 1600 Kasse  [EUR 100,00]","000006",NULL,"2019-11-16 20:09:33","2019-11-16 20:09:33",NULL
555,1,"2018-03-02",-100.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 100,00] <-- 1600 Kasse  [EUR 100,00]","000007",NULL,"2019-11-16 20:09:33","2019-11-20 17:22:33","2019-11-20 17:22:33"
556,1,"2018-03-05",-510.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 510,00] <-- 1600 Kasse  [EUR 510,00]","000015",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
557,1,"2018-03-06",-200.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 200,00] <-- 1600 Kasse  [EUR 200,00]","000019",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
558,1,"2018-03-08",-150.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 150,00] <-- 1600 Kasse  [EUR 150,00]","000027",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
559,1,"2018-03-09",-150.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 150,00] <-- 1600 Kasse  [EUR 150,00]","000032",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
560,1,"2018-03-10",-150.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 150,00] <-- 1600 Kasse  [EUR 150,00]","000038",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
561,1,"2018-03-11",-200.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 200,00] <-- 1600 Kasse  [EUR 200,00]","000044",NULL,"2019-11-16 20:09:34","2019-11-20 17:23:17","2019-11-20 17:23:17"
562,1,"2018-03-11",-200.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 200,00] <-- 1600 Kasse  [EUR 200,00]","000045",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
563,1,"2018-03-13",-100.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 100,00] <-- 1600 Kasse  [EUR 100,00]","000078","Keine Eingabe","2019-11-20 17:46:45","2019-11-20 17:46:45",NULL
564,1,"2018-03-13",-110.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 110,00] <-- 1600 Kasse  [EUR 110,00]","000079",NULL,"2019-11-20 17:47:01","2019-11-20 17:47:01",NULL
565,1,"2018-03-14",-100.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 100,00] <-- 1600 Kasse  [EUR 100,00]","000063",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
566,1,"2018-03-16",-120.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 120,00] <-- 1600 Kasse  [EUR 120,00]","000070",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
567,1,"2018-03-18",-350.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 350,00] <-- 1600 Kasse  [EUR 350,00]","000079",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
568,1,"2018-03-22",-150.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 150,00] <-- 1600 Kasse  [EUR 150,00]","000095",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
569,1,"2018-03-22",-150.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 150,00] <-- 1600 Kasse  [EUR 150,00]","000096",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
570,1,"2018-03-26",-100.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 100,00] <-- 1600 Kasse  [EUR 100,00]","000108",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
571,1,"2018-03-27",-50.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 50,00] <-- 1600 Kasse  [EUR 50,00]","000115",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
572,1,"2018-03-29",-100.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 100,00] <-- 1600 Kasse  [EUR 100,00]","000122",NULL,"2019-11-16 20:09:35","2019-11-16 20:09:35",NULL
573,1,"2018-03-30",-50.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 50,00] <-- 1600 Kasse  [EUR 50,00]","000126",NULL,"2019-11-16 20:09:35","2019-11-16 20:09:35",NULL
574,1,"2018-04-01",-120.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 120,00] <-- 1600 Kasse  [EUR 120,00]","000003",NULL,"2019-11-16 20:09:35","2019-11-16 20:09:35",NULL
575,1,"2018-04-02",-250.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 250,00] <-- 1600 Kasse  [EUR 250,00]","000008",NULL,"2019-11-16 20:09:35","2019-11-16 20:09:35",NULL
576,1,"2018-04-06",-100.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 100,00] <-- 1600 Kasse  [EUR 100,00]","000023",NULL,"2019-11-16 20:09:35","2019-11-16 20:09:35",NULL
577,1,"2018-04-08",-100.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 100,00] <-- 1600 Kasse  [EUR 100,00]","000031",NULL,"2019-11-16 20:09:35","2019-11-16 20:09:35",NULL
578,1,"2018-04-10",-100.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 100,00] <-- 1600 Kasse  [EUR 100,00]","000038",NULL,"2019-11-16 20:09:35","2019-11-16 20:09:35",NULL
579,1,"2018-04-17",-100.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 100,00] <-- 1600 Kasse  [EUR 100,00]","000089",NULL,"2019-11-20 18:06:32","2019-11-20 18:06:32",NULL
580,1,"2018-04-17",-100.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 100,00] <-- 1600 Kasse  [EUR 100,00]","000055",NULL,"2019-11-16 20:09:35","2019-11-20 18:06:29","2019-11-20 18:06:29"
581,1,"2018-04-21",-200.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 200,00] <-- 1600 Kasse  [EUR 200,00]","000065",NULL,"2019-11-16 20:09:35","2019-11-16 20:09:35",NULL
582,1,"2018-04-28",-150.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 150,00] <-- 1600 Kasse  [EUR 150,00]","000075",NULL,"2019-11-16 20:09:35","2019-11-16 20:09:35",NULL
583,1,"2018-05-01",-100.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 100,00] <-- 1600 Kasse  [EUR 100,00]","000003",NULL,"2019-11-16 20:09:36","2019-11-16 20:09:36",NULL
584,1,"2018-05-02",-100.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 100,00] <-- 1600 Kasse  [EUR 100,00]","000009",NULL,"2019-11-16 20:09:36","2019-11-16 20:09:36",NULL
585,1,"2018-05-06",-100.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 100,00] <-- 1600 Kasse  [EUR 100,00]","000018",NULL,"2019-11-16 20:09:36","2019-11-16 20:09:36",NULL
586,1,"2018-05-09",-100.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 100,00] <-- 1600 Kasse  [EUR 100,00]","000025",NULL,"2019-11-16 20:09:36","2019-11-16 20:09:36",NULL
587,1,"2018-05-21",-450.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 450,00] <-- 1600 Kasse  [EUR 450,00]","000045",NULL,"2019-11-16 20:09:36","2019-11-16 20:09:36",NULL
588,1,"2018-05-29",-200.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 200,00] <-- 1600 Kasse  [EUR 200,00]","000065",NULL,"2019-11-16 20:09:36","2019-11-16 20:09:36",NULL
589,1,"2018-05-30",-150.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 150,00] <-- 1600 Kasse  [EUR 150,00]","000069",NULL,"2019-11-16 20:09:36","2019-11-16 20:09:36",NULL
590,1,"2018-06-04",-100.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 100,00] <-- 1600 Kasse  [EUR 100,00]","000010",NULL,"2019-11-16 20:09:36","2019-11-16 20:09:36",NULL
591,1,"2018-06-09",-100.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 100,00] <-- 1600 Kasse  [EUR 100,00]","000022",NULL,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
592,1,"2018-06-16",-200.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 200,00] <-- 1600 Kasse  [EUR 200,00]","000037",NULL,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
593,1,"2018-06-22",-100.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 100,00] <-- 1600 Kasse  [EUR 100,00]","000052",NULL,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
594,1,"2018-06-23",-210.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 210,00] <-- 1600 Kasse  [EUR 210,00]","000055",NULL,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
595,1,"2018-06-24",-110.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 110,00] <-- 1600 Kasse  [EUR 110,00]","000059",NULL,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
596,1,"2018-06-25",-190.00,0,1600,1460,"Einzahlungsbeleg","1460 Geldtransit  [EUR 190,00] <-- 1600 Kasse  [EUR 190,00]","000063",NULL,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
597,1,"2018-03-01",-50.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 50,00] <-- 1600 Kasse  [EUR 50,00]","000001",NULL,"2019-11-16 20:09:33","2019-11-16 20:09:33",NULL
598,1,"2018-03-02",-20.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 20,00] <-- 1600 Kasse  [EUR 20,00]","000008",NULL,"2019-11-16 20:09:33","2019-11-16 20:09:33",NULL
599,1,"2018-03-03",-10.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 10,00] <-- 1600 Kasse  [EUR 10,00]","000011",NULL,"2019-11-16 20:09:33","2019-11-16 20:09:33",NULL
600,1,"2018-03-05",-10.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 10,00] <-- 1600 Kasse  [EUR 10,00]","000016",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
601,1,"2018-03-06",-10.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 10,00] <-- 1600 Kasse  [EUR 10,00]","000020",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
602,1,"2018-03-07",-50.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 50,00] <-- 1600 Kasse  [EUR 50,00]","000024",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
603,1,"2018-03-08",-10.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 10,00] <-- 1600 Kasse  [EUR 10,00]","000028",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
604,1,"2018-03-09",-10.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 10,00] <-- 1600 Kasse  [EUR 10,00]","000033",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
605,1,"2018-03-10",-50.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 50,00] <-- 1600 Kasse  [EUR 50,00]","000039",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
606,1,"2018-03-11",-10.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 10,00] <-- 1600 Kasse  [EUR 10,00]","000046",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
607,1,"2018-03-11",-10.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 10,00] <-- 1600 Kasse  [EUR 10,00]","000047",NULL,"2019-11-16 20:09:34","2019-11-20 17:23:41","2019-11-20 17:23:41"
608,1,"2018-03-12",-40.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 40,00] <-- 1600 Kasse  [EUR 40,00]","000050",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
609,1,"2018-03-13",-10.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 10,00] <-- 1600 Kasse  [EUR 10,00]","000080",NULL,"2019-11-20 17:53:21","2019-11-20 17:53:21",NULL
610,1,"2018-03-13",-10.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 10,00] <-- 1600 Kasse  [EUR 10,00]","000059",NULL,"2019-11-16 20:09:34","2019-11-20 17:53:15","2019-11-20 17:53:15"
611,1,"2018-03-14",-60.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 60,00] <-- 1600 Kasse  [EUR 60,00]","000064",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
612,1,"2018-03-15",-20.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 20,00] <-- 1600 Kasse  [EUR 20,00]","000067",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
613,1,"2018-03-16",-10.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 10,00] <-- 1600 Kasse  [EUR 10,00]","000071",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
614,1,"2018-03-17",-50.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 50,00] <-- 1600 Kasse  [EUR 50,00]","000074",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
615,1,"2018-03-18",-10.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 10,00] <-- 1600 Kasse  [EUR 10,00]","000080",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
616,1,"2018-03-19",-10.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 10,00] <-- 1600 Kasse  [EUR 10,00]","000083",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
617,1,"2018-03-20",-50.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 50,00] <-- 1600 Kasse  [EUR 50,00]","000087",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
618,1,"2018-03-21",-10.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 10,00] <-- 1600 Kasse  [EUR 10,00]","000092",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
619,1,"2018-03-22",-9.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 9,00] <-- 1600 Kasse  [EUR 9,00]","000141",NULL,"2019-11-20 17:54:45","2019-11-20 17:54:45",NULL
620,1,"2018-03-23",-80.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 80,00] <-- 1600 Kasse  [EUR 80,00]","000101",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
621,1,"2018-03-25",-10.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 10,00] <-- 1600 Kasse  [EUR 10,00]","000105",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
622,1,"2018-03-26",-8.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 8,00] <-- 1600 Kasse  [EUR 8,00]","000157",NULL,"2019-11-20 17:56:50","2019-11-20 17:56:50",NULL
623,1,"2018-03-27",-50.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 50,00] <-- 1600 Kasse  [EUR 50,00]","000116",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
624,1,"2018-03-31",-30.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 30,00] <-- 1600 Kasse  [EUR 30,00]","000196",NULL,"2019-11-20 18:02:28","2019-11-20 18:02:28",NULL
625,1,"2018-04-01",-40.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 40,00] <-- 1600 Kasse  [EUR 40,00]","000004",NULL,"2019-11-16 20:09:35","2019-11-16 20:09:35",NULL
626,1,"2018-04-04",-30.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 30,00] <-- 1600 Kasse  [EUR 30,00]","000012",NULL,"2019-11-16 20:09:35","2019-11-16 20:09:35",NULL
627,1,"2018-04-05",-20.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 20,00] <-- 1600 Kasse  [EUR 20,00]","000018",NULL,"2019-11-16 20:09:35","2019-11-16 20:09:35",NULL
628,1,"2018-04-06",-35.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 35,00] <-- 1600 Kasse  [EUR 35,00]","000039",NULL,"2019-11-20 18:04:37","2019-11-20 18:04:37",NULL
629,1,"2018-04-08",-30.00,0,1600,2100,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein  [EUR 30,00] <-- 1600 Kasse  [EUR 30,00]","000032",NULL,"2019-11-16 20:09:35","2019-11-16 20:09:35",NULL
